Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,^NSEI
2020-04-20,270.5,1728.919189453125,455.95001220703125,2378.300048828125,4882.25,2308.25,488.5456237792969,368.3999938964844,2742.27587890625,585.4000244140625,144.1999969482422,2342.550048828125,3820.138671875,1421.43994140625,87.4000015258789,518.5530395507812,467.2556457519531,1689.9869384765625,944.8499755859375,508.29998779296875,1789.6103515625,115.8564682006836,2310.8310546875,361.29998779296875,456.70001220703125,644.5265502929688,87.55000305175781,171.86306762695312,164.03468322753906,1177.75,907.6748657226562,354.3299560546875,5283.82177734375,16788.0,93.15432739257812,74.0,161.79368591308594,1239.147216796875,700.0,192.5,18996.900390625,472.5,80.44999694824219,279.1640319824219,1809.26123046875,520.603271484375,968.1517333984375,3505.497802734375,350.4942932128906,181.10000610351562,9261.849609375
2020-04-21,265.20001220703125,1724.47314453125,420.6499938964844,2323.25,4595.0498046875,2099.75,498.7091369628906,355.25,2771.55712890625,592.0999755859375,139.0,2406.60009765625,3990.689697265625,1349.5,82.5,506.52484130859375,453.03912353515625,1633.2530517578125,921.6500244140625,496.3500061035156,1811.115234375,106.55412292480469,2291.8916015625,331.8500061035156,400.8500061035156,624.6964721679688,83.0,170.81686401367188,156.29812622070312,1130.1500244140625,862.8165283203125,330.6316223144531,4956.515625,16826.46875,91.64727783203125,69.3499984741211,159.00750732421875,1232.7213134765625,671.2999877929688,184.75,18828.400390625,472.2504577636719,74.6500015258789,259.230712890625,1728.6793212890625,508.7995910644531,929.6441040039062,3392.553955078125,341.79986572265625,178.0500030517578,8981.4501953125
2020-04-22,271.8999938964844,1811.396240234375,431.1499938964844,2379.699951171875,4775.75,2148.25,499.6059265136719,356.70001220703125,2858.09423828125,587.2000122070312,140.6999969482422,2384.5,4030.831298828125,1370.3299560546875,84.19999694824219,507.3697814941406,459.70001220703125,1627.8243408203125,928.5999755859375,503.6499938964844,1870.6748046875,107.74801635742188,2359.885009765625,335.95001220703125,415.8999938964844,633.2302856445312,83.0,173.33726501464844,157.86502075195312,1152.1500244140625,845.2201538085938,338.746826171875,5134.66357421875,17446.3125,91.92984008789062,65.3499984741211,158.5675811767578,1358.4990234375,704.7999877929688,188.6999969482422,19217.19921875,473.44818115234375,75.9000015258789,261.570068359375,1760.364990234375,514.1062622070312,944.2333374023438,3430.334716796875,349.407470703125,178.5500030517578,9187.2998046875
2020-04-23,277.6000061035156,1820.03857421875,430.04998779296875,2430.64990234375,4729.60009765625,2172.449951171875,494.2252502441406,355.1499938964844,2853.012451171875,586.7000122070312,140.89999389648438,2417.300048828125,4001.321533203125,1406.8299560546875,83.25,497.4788818359375,474.91064453125,1627.1395263671875,954.9500122070312,488.5,1848.2283935546875,110.68297576904297,2291.99072265625,352.95001220703125,409.95001220703125,670.1773681640625,83.0999984741211,171.7204132080078,156.64088439941406,1249.6500244140625,833.3240356445312,346.015625,5110.3818359375,17242.59765625,89.66927337646484,67.3499984741211,154.46163940429688,1365.771728515625,717.6500244140625,186.6999969482422,18707.80078125,476.54229736328125,75.6500015258789,263.4707946777344,1868.553466796875,519.4625854492188,905.7255859375,3431.381591796875,344.7144470214844,180.89999389648438,9313.900390625
2020-04-24,270.6499938964844,1825.9334716796875,403.95001220703125,2445.35009765625,4389.7998046875,1976.25,492.48150634765625,350.45001220703125,2964.08740234375,599.2999877929688,137.0,2425.39990234375,3977.177001953125,1358.9200439453125,81.5,496.087158203125,465.3667297363281,1545.8045654296875,938.0499877929688,453.3500061035156,1877.760498046875,103.12171173095703,2257.96923828125,334.8500061035156,382.8999938964844,649.1633911132812,81.5,171.24485778808594,150.07949829101562,1239.550048828125,843.8323364257812,332.87200927734375,5000.66845703125,17212.931640625,87.97384643554688,67.5999984741211,155.5858917236328,1411.6993408203125,679.1500244140625,179.75,18587.400390625,484.62689208984375,74.19999694824219,260.7902526855469,1809.1617431640625,499.37646484375,899.2249145507812,3297.553466796875,331.8210144042969,177.75,9154.400390625
2020-04-27,271.1499938964844,1849.7122802734375,427.29998779296875,2505.75,4617.5,2044.050048828125,492.2822265625,355.3999938964844,3138.226318359375,608.7000122070312,138.10000610351562,2425.85009765625,3954.821044921875,1399.949951171875,81.69999694824219,495.29193115234375,480.27911376953125,1556.7110595703125,929.7000122070312,484.75,1917.797119140625,107.64851379394531,2294.907958984375,347.8999938964844,407.3999938964844,655.6747436523438,81.5,171.0546417236328,154.04571533203125,1303.5999755859375,847.8472290039062,328.88909912109375,5011.2734375,17751.587890625,86.98484802246094,68.44999694824219,156.02581787109375,1424.401611328125,714.0999755859375,180.89999389648438,19021.80078125,488.9686279296875,75.25,264.78668212890625,1827.1185302734375,507.5597229003906,920.761474609375,3350.087646484375,345.1590576171875,182.0500030517578,9282.2998046875
2020-04-28,272.95001220703125,1822.7861328125,455.45001220703125,2463.699951171875,4861.7998046875,2228.10009765625,483.9122619628906,359.1000061035156,3091.666748046875,598.5999755859375,135.39999389648438,2363.35009765625,3924.466552734375,1432.68994140625,84.55000305175781,494.4967041015625,468.3492126464844,1678.346923828125,931.4000244140625,486.1499938964844,1925.6260986328125,108.19571685791016,2264.743896484375,359.8500061035156,468.04998779296875,651.8271484375,79.6500015258789,170.6741943359375,156.1022491455078,1326.6500244140625,849.7308349609375,334.5149841308594,5007.65576171875,17374.71484375,85.10104370117188,69.19999694824219,153.67955017089844,1422.8076171875,719.8499755859375,184.3000030517578,18865.900390625,473.0489501953125,76.94999694824219,266.638671875,1849.45263671875,516.1893310546875,925.8230590820312,3383.3330078125,356.17529296875,179.6999969482422,9380.900390625
2020-04-29,287.6499938964844,1765.9365234375,439.1000061035156,2499.14990234375,4998.64990234375,2296.449951171875,494.2252502441406,360.75,3089.5625,596.25,139.85000610351562,2369.85009765625,3855.8583984375,1431.5699462890625,89.0999984741211,498.969970703125,488.87860107421875,1796.65673828125,977.0999755859375,492.8500061035156,1952.531982421875,115.70723724365234,2207.1845703125,370.45001220703125,471.1000061035156,667.4642944335938,80.5,173.24215698242188,160.7050323486328,1327.8499755859375,867.7732543945312,346.51348876953125,5023.265625,17295.603515625,84.95975494384766,70.5,154.51052856445312,1421.612060546875,713.3499755859375,190.10000610351562,19171.400390625,476.7419128417969,78.1500015258789,275.5087585449219,1895.81201171875,524.4221801757812,918.42919921875,3423.556396484375,356.27410888671875,180.64999389648438,9553.349609375
2020-04-30,290.1000061035156,1757.1441650390625,444.8999938964844,2623.300048828125,5104.35009765625,2318.10009765625,512.4597778320312,370.0,3098.322021484375,589.5999755859375,148.5,2332.89990234375,3911.1025390625,1470.800048828125,95.69999694824219,501.9024353027344,540.3761596679688,1874.1767578125,1001.7999877929688,501.04998779296875,2147.21533203125,129.53639221191406,2170.8388671875,380.1499938964844,468.1499938964844,705.8912353515625,84.19999694824219,173.1470489501953,176.91262817382812,1357.199951171875,889.7810668945312,365.0838317871094,5311.02685546875,17725.7734375,89.52799224853516,79.9000015258789,158.4209442138672,1446.7974853515625,726.8499755859375,190.5,19767.900390625,463.5670166015625,93.25,290.76336669921875,2004.05029296875,541.8301391601562,962.7427978515625,3523.192138671875,415.0108947753906,190.9499969482422,9859.900390625
2020-05-04,266.3500061035156,1675.3167724609375,402.79998779296875,2442.14990234375,4762.35009765625,2079.64990234375,530.5946655273438,347.8999938964844,3027.072509765625,611.8499755859375,142.3000030517578,2287.14990234375,3913.78515625,1374.8800048828125,93.5,476.2059020996094,511.24725341796875,1686.710205078125,923.0,478.95001220703125,1982.7081298828125,115.30927276611328,2059.725341796875,338.04998779296875,423.04998779296875,664.652587890625,79.75,165.5382843017578,160.16641235351562,1277.800048828125,843.287109375,355.5248107910156,4842.73876953125,17262.673828125,86.13713073730469,76.55000305175781,155.48812866210938,1416.401611328125,687.6500244140625,178.85000610351562,18625.0,464.56512451171875,83.9000015258789,266.68743896484375,1920.48388671875,498.3845520019531,885.1318969726562,3337.078857421875,380.7765808105469,190.0500030517578,9293.5
2020-05-05,263.1000061035156,1617.7177734375,389.0,2422.800048828125,4629.2001953125,2002.3499755859375,526.1605834960938,347.04998779296875,2915.304931640625,596.9000244140625,138.0,2284.25,3809.35791015625,1381.0899658203125,91.0999984741211,468.65106201171875,517.3613891601562,1653.01220703125,911.4500122070312,477.54998779296875,1947.676025390625,115.30927276611328,2019.028564453125,330.8500061035156,418.70001220703125,664.652587890625,78.69999694824219,165.39561462402344,160.5091552734375,1238.3499755859375,829.6560668945312,366.5774230957031,4786.79248046875,17228.162109375,87.22032165527344,78.44999694824219,159.985107421875,1441.5174560546875,713.5499877929688,170.39999389648438,18512.0,455.4324951171875,80.9000015258789,265.76141357421875,1922.7720947265625,495.90478515625,880.268798828125,3274.02783203125,382.40679931640625,184.1999969482422,9205.599609375
2020-05-06,270.1499938964844,1609.2252197265625,388.8500061035156,2471.85009765625,4692.89990234375,2106.25,544.0463256835938,343.79998779296875,2924.064208984375,591.75,133.75,2291.35009765625,3827.839111328125,1385.989990234375,94.69999694824219,479.5360107421875,516.0689086914062,1694.3399658203125,946.4000244140625,491.0,2008.5238037109375,117.99551391601562,1988.0731201171875,341.3999938964844,425.5,656.9573364257812,76.55000305175781,155.8846435546875,162.36985778808594,1245.949951171875,830.0526123046875,385.4962463378906,4800.07275390625,17117.20703125,89.19831848144531,79.25,161.6959228515625,1441.616943359375,731.1500244140625,171.10000610351562,18741.900390625,453.5361022949219,83.19999694824219,270.7325744628906,1893.7725830078125,502.7489318847656,869.847900390625,3313.95166015625,374.453369140625,187.0500030517578,9270.900390625
2020-05-07,282.3999938964844,1592.8897705078125,397.3500061035156,2406.550048828125,4673.39990234375,2060.550048828125,526.1605834960938,329.54998779296875,2853.25537109375,589.5499877929688,130.8000030517578,2258.85009765625,3813.083984375,1401.050048828125,91.5,482.3194274902344,508.7618408203125,1666.70654296875,925.0,494.54998779296875,1982.311767578125,117.05035400390625,1970.1229248046875,336.75,454.3500061035156,656.0200805664062,75.75,153.12648010253906,168.637451171875,1199.800048828125,815.7276611328125,398.9385986328125,4706.96044921875,16952.16015625,85.19522094726562,75.5999984741211,158.12767028808594,1487.2158203125,735.1500244140625,170.75,18432.400390625,451.3403015136719,82.5,268.8805847167969,1881.88427734375,512.1720581054688,842.703857421875,3242.626708984375,363.98052978515625,184.10000610351562,9199.0498046875
2020-05-08,285.04998779296875,1577.0037841796875,382.04998779296875,2419.050048828125,4601.0,2024.1500244140625,528.1533813476562,324.75,2930.8662109375,591.9000244140625,129.0,2300.800048828125,3958.497314453125,1385.8900146484375,91.3499984741211,483.4128723144531,515.3729858398438,1652.8165283203125,929.0499877929688,520.0499877929688,1944.95068359375,116.50315856933594,2066.450927734375,337.70001220703125,440.3500061035156,665.1458740234375,74.3499984741211,150.51095581054688,165.160888671875,1217.449951171875,808.8873901367188,385.0481872558594,4612.65869140625,17605.328125,81.9456558227539,76.0,155.4392547607422,1541.342529296875,760.0499877929688,166.64999389648438,18732.80078125,468.1083679199219,81.05000305175781,266.0050964355469,1883.625244140625,531.8614501953125,826.5762939453125,3295.41015625,360.22613525390625,184.0,9251.5
2020-05-11,289.70001220703125,1568.2115478515625,379.54998779296875,2566.300048828125,4558.0,2015.050048828125,534.2814331054688,314.79998779296875,2988.903076171875,586.0499877929688,128.4499969482422,2326.89990234375,3837.278076171875,1428.9000244140625,92.05000305175781,501.45513916015625,524.4695434570312,1622.2486572265625,915.7999877929688,525.2000122070312,2069.8671875,119.1396484375,2025.45703125,320.1499938964844,433.3999938964844,673.7290649414062,75.3499984741211,150.701171875,170.9388427734375,1188.449951171875,814.4884643554688,388.43365478515625,4893.77978515625,17367.201171875,81.61599731445312,77.05000305175781,155.2437286376953,1556.14697265625,750.5,165.4499969482422,18914.900390625,462.9681701660156,86.0999984741211,269.22174072265625,1925.3089599609375,525.9100341796875,823.350830078125,3350.1875,363.68414306640625,184.6999969482422,9239.2001953125
2020-05-12,291.5,1522.00244140625,386.8500061035156,2628.85009765625,4668.2001953125,2069.699951171875,557.8467407226562,312.5,3041.116943359375,570.1500244140625,126.8499984741211,2363.550048828125,3749.2451171875,1416.699951171875,88.69999694824219,514.875,524.3204956054688,1637.55712890625,901.5499877929688,526.7999877929688,2095.28662109375,120.48277282714844,1989.4083251953125,321.20001220703125,446.20001220703125,678.415283203125,74.9000015258789,156.97842407226562,174.51332092285156,1157.199951171875,807.7473754882812,391.3710632324219,4907.15966796875,17268.11328125,86.32551574707031,76.30000305175781,159.64295959472656,1459.87841796875,744.5999755859375,166.89999389648438,19127.19921875,463.0180358886719,86.19999694824219,267.0285949707031,1939.4356689453125,528.935302734375,840.0739135742188,3338.823486328125,370.0567321777344,187.0500030517578,9196.5498046875
2020-05-13,309.3500061035156,1561.9171142578125,414.0,2696.0,4816.39990234375,2161.050048828125,553.9607543945312,316.54998779296875,3013.9580078125,570.2000122070312,130.60000610351562,2339.5,3755.40576171875,1427.1700439453125,89.3499984741211,519.8452758789062,525.66259765625,1675.3634033203125,927.6500244140625,516.75,2167.927490234375,122.9202880859375,1973.7821044921875,338.04998779296875,448.6000061035156,684.8279418945312,76.0,157.31129455566406,178.5774688720703,1186.699951171875,855.4310302734375,411.2856140136719,4991.20361328125,16329.0517578125,87.64418029785156,78.19999694824219,162.9179229736328,1490.85205078125,760.5,174.10000610351562,19763.19921875,451.4900207519531,87.19999694824219,269.5628662109375,1939.5848388671875,540.34228515625,853.9684448242188,3535.552978515625,384.9756164550781,189.6999969482422,9383.5498046875
2020-05-14,308.3999938964844,1521.0533447265625,401.95001220703125,2702.64990234375,4790.25,2112.0,537.9183349609375,309.70001220703125,3052.27392578125,569.75,128.64999389648438,2366.60009765625,3708.1103515625,1403.18994140625,85.44999694824219,508.3638610839844,514.4285278320312,1596.767333984375,893.7000122070312,495.0,2221.194091796875,116.60264587402344,1983.96875,327.3999938964844,428.0,649.3114013671875,75.1500015258789,155.78955078125,171.5753936767578,1173.0999755859375,864.1052856445312,398.7394714355469,5068.45849609375,16121.8037109375,84.15913391113281,76.1500015258789,157.19894409179688,1430.578369140625,746.75,167.9499969482422,19310.80078125,455.08319091796875,83.80000305175781,261.7649841308594,1892.529052734375,511.52734375,839.6272583007812,3598.15576171875,387.14923095703125,186.0,9142.75
